phi1_fine,dm_interp
-9.134567260742188,16.94809341430664
-9.119560241699219,16.94795799255371
-9.104552268981934,16.94782257080078
-9.089544296264648,16.94768714904785
-9.07453727722168,16.947553634643555
-9.059529304504395,16.947418212890625
-9.044522285461426,16.947282791137695
-9.02951431274414,16.947147369384766
-9.014507293701172,16.947011947631836
-8.999499320983887,16.94685173034668
-8.984492301940918,16.945985794067383
-8.969484329223633,16.945119857788086
-8.954477310180664,16.94425392150879
-8.939469337463379,16.943387985229492
-8.92446231842041,16.942522048950195
-8.909454345703125,16.9416561126709
-8.894447326660156,16.9407901763916
-8.879439353942871,16.939924240112305
-8.864432334899902,16.939058303833008
-8.849424362182617,16.938190460205078
-8.834417343139648,16.93732452392578
-8.819409370422363,16.936458587646484
-8.804402351379395,16.935592651367188
-8.78939437866211,16.93472671508789
-8.77438735961914,16.933860778808594
-8.759379386901855,16.932994842529297
-8.744372367858887,16.93212890625
-8.729364395141602,16.931262969970703
-8.714357376098633,16.930397033691406
-8.699349403381348,16.92953109741211
-8.684342384338379,16.928665161132812
-8.669334411621094,16.927799224853516
-8.654327392578125,16.92693328857422
-8.63931941986084,16.926067352294922
-8.624312400817871,16.925199508666992
-8.609304428100586,16.924333572387695
-8.594297409057617,16.9234676361084
-8.579289436340332,16.9226016998291
-8.564282417297363,16.921735763549805
-8.549274444580078,16.920869827270508
-8.53426742553711,16.92000389099121
-8.519259452819824,16.919137954711914
-8.504252433776855,16.918272018432617
-8.48924446105957,16.91740608215332
-8.474237442016602,16.916540145874023
-8.459229469299316,16.915674209594727
-8.444222450256348,16.91480827331543
-8.429214477539062,16.913942337036133
-8.414207458496094,16.913076400756836
-8.399199485778809,16.91221046447754
-8.38419246673584,16.91134262084961
-8.369184494018555,16.910476684570312
-8.354177474975586,16.909610748291016
-8.3391695022583,16.90874481201172
-8.324162483215332,16.907878875732422
-8.309154510498047,16.907012939453125
-8.294147491455078,16.906147003173828
-8.279139518737793,16.90528106689453
-8.264132499694824,16.904415130615234
-8.249124526977539,16.903549194335938
-8.23411750793457,16.90268325805664
-8.219109535217285,16.901817321777344
-8.204102516174316,16.900951385498047
-8.189094543457031,16.90008544921875
-8.174086570739746,16.899219512939453
-8.159079551696777,16.898353576660156
-8.144071578979492,16.897485733032227
-8.129064559936523,16.89661979675293
-8.114056587219238,16.895753860473633
-8.09904956817627,16.894887924194336
-8.084041595458984,16.89402198791504
-8.069034576416016,16.893156051635742
-8.05402660369873,16.892290115356445
-8.039019584655762,16.89142417907715
-8.024011611938477,16.89055824279785
-8.009004592895508,16.889692306518555
-7.993997097015381,16.888826370239258
-7.978989601135254,16.88796043395996
-7.963982105255127,16.887094497680664
-7.948974609375,16.886228561401367
-7.933967113494873,16.88536262512207
-7.918959617614746,16.884496688842773
-7.903952121734619,16.883628845214844
-7.888944625854492,16.882762908935547
-7.873937129974365,16.88189697265625
-7.858929634094238,16.881031036376953
-7.843922138214111,16.880165100097656
-7.828914642333984,16.87929916381836
-7.813907146453857,16.878433227539062
-7.7988996505737305,16.877567291259766
-7.7838921546936035,16.87670135498047
-7.768884658813477,16.875835418701172
-7.75387716293335,16.874969482421875
-7.738869667053223,16.874103546142578
